Latitude,Longitude,Crash Type
35.66038,-88.85379,Property Damage
35.67502,-88.8538,Property Damage
35.6723,-88.8538,Property Damage
35.67006,-88.8538,Property Damage
35.67477,-88.85381,Property Damage
35.67003,-88.85381,Property Damage
35.66986,-88.85381,Property Damage
35.66109,-88.85381,Property Damage
35.66038,-88.85381,Property Damage
35.66998,-88.85382,Property Damage
35.66986,-88.85382,Property Damage
35.65955,-88.85382,Property Damage
35.70783,-88.85383,Property Damage
35.68963,-88.85383,Property Damage
35.66986,-88.85383,Property Damage
35.66984,-88.85383,Property Damage
35.66983,-88.85383,Property Damage
35.66267,-88.85383,Property Damage
35.66134,-88.85383,Property Damage
35.63999,-88.85383,Property Damage
35.66985,-88.85384,Property Damage
35.6698,-88.85384,Property Damage
35.66251,-88.85384,Property Damage
35.66139,-88.85384,Property Damage
35.66133,-88.85384,Property Damage
35.66986,-88.85385,Property Damage
35.66984,-88.85385,Property Damage
35.66276,-88.85385,Property Damage
35.67313,-88.85386,Property Damage
35.67276,-88.85386,Property Damage
35.66371,-88.85386,Property Damage
35.66987,-88.85388,Property Damage
35.68965,-88.85389,Property Damage
35.68963,-88.85391,Property Damage
35.66309,-88.85391,Property Damage
35.66174,-88.85392,Property Damage
35.6617,-88.85392,Property Damage
35.66309,-88.85393,Property Damage
35.66202,-88.85393,Property Damage
35.66328,-88.85394,Property Damage
35.54604,-88.85396,Property Damage
35.68964,-88.85397,Property Damage
35.66058,-88.85397,Property Damage
35.66353,-88.85398,Property Damage
35.66231,-88.85398,Property Damage
35.70061,-88.85399,Property Damage
35.68965,-88.85399,Property Damage
35.68964,-88.85399,Property Damage
35.66324,-88.85399,Property Damage
35.70723,-88.85401,Property Damage
35.66366,-88.85401,Property Damage
35.66359,-88.85402,Property Damage
35.66378,-88.85403,Property Damage
35.66354,-88.85403,Property Damage
35.66351,-88.85403,Property Damage
35.66345,-88.85403,Property Damage
35.68965,-88.85405,Property Damage
35.68965,-88.85406,Property Damage
35.66985,-88.85408,Property Damage
35.66294,-88.85409,Property Damage
35.66293,-88.85409,Property Damage
35.66246,-88.85409,Property Damage
35.68965,-88.8541,Property Damage
35.66382,-88.85411,Property Damage
35.68965,-88.85412,Property Damage
35.68964,-88.85412,Property Damage
35.68965,-88.85413,Property Damage
35.66312,-88.85413,Property Damage
35.79248,-88.85414,Property Damage
35.66748,-88.85414,Property Damage
35.68963,-88.85415,Property Damage
35.68961,-88.85415,Property Damage
35.66404,-88.85415,Property Damage
35.66987,-88.85416,Property Damage
35.66336,-88.85416,Property Damage
35.66703,-88.85417,Property Damage
35.66288,-88.85417,Property Damage
35.66231,-88.85417,Property Damage
35.66985,-88.85418,Property Damage
35.66984,-88.85418,Property Damage
35.66433,-88.85418,Property Damage
35.66982,-88.85419,Property Damage
35.663,-88.85419,Property Damage
35.66297,-88.85419,Property Damage
35.66751,-88.8542,Property Damage
35.6636,-88.8542,Property Damage
35.64032,-88.8542,Property Damage
35.66754,-88.85421,Property Damage
35.66585,-88.85422,Property Damage
35.66368,-88.85422,Property Damage
35.66317,-88.85422,Property Damage
35.66895,-88.85424,Property Damage
35.66985,-88.85425,Property Damage
35.66383,-88.85425,Property Damage
35.66863,-88.85427,Property Damage
35.66349,-88.85427,Property Damage
35.66345,-88.85427,Property Damage
35.66986,-88.85428,Property Damage
35.61841,-88.85428,Property Damage
35.70755,-88.85429,Property Damage
35.68964,-88.85429,Property Damage
35.66407,-88.85429,Property Damage
35.66359,-88.85429,Property Damage
35.66404,-88.8543,Property Damage
35.66045,-88.8543,Property Damage
35.66864,-88.85431,Property Damage
35.66855,-88.85431,Property Damage
35.66378,-88.85432,Property Damage
35.66377,-88.85432,Property Damage
35.6652,-88.85434,Property Damage
35.66387,-88.85434,Property Damage
35.68965,-88.85435,Property Damage
35.66986,-88.85435,Property Damage
35.6635,-88.85436,Property Damage
35.66389,-88.85437,Property Damage
35.65651,-88.85437,Property Damage
35.5307,-88.85437,Property Damage
35.66407,-88.85438,Property Damage
35.6635,-88.85439,Property Damage
35.6897,-88.8544,Property Damage
35.66532,-88.8544,Property Damage
35.66987,-88.85441,Property Damage
35.66461,-88.85441,Property Damage
35.68132,-88.85443,Property Damage
35.71218,-88.85444,Property Damage
35.66478,-88.85446,Property Damage
35.68967,-88.85448,Property Damage
35.6647,-88.85448,Property Damage
35.6637,-88.85448,Property Damage
35.66465,-88.85449,Property Damage
35.66462,-88.85449,Property Damage
35.66516,-88.8545,Property Damage
35.66465,-88.8545,Property Damage
35.6659,-88.85451,Property Damage
35.66472,-88.85451,Property Damage
35.66476,-88.85452,Property Damage
35.66985,-88.85453,Property Damage
35.66482,-88.85453,Property Damage
35.66982,-88.85454,Property Damage
35.66623,-88.85458,Property Damage
35.66985,-88.85461,Property Damage
35.66986,-88.85462,Property Damage
35.66652,-88.85463,Property Damage
35.68965,-88.85464,Property Damage
35.66986,-88.85465,Property Damage
35.66366,-88.85465,Property Damage
35.66985,-88.85471,Property Damage
35.66987,-88.85472,Property Damage
35.66612,-88.85472,Property Damage
35.66617,-88.85475,Property Damage
35.66732,-88.85476,Property Damage
35.66629,-88.85476,Property Damage
35.64648,-88.85477,Property Damage
35.66994,-88.85479,Property Damage
35.66985,-88.8548,Property Damage
35.70983,-88.85482,Property Damage
35.66984,-88.85482,Property Damage
35.66983,-88.85482,Property Damage
35.6666,-88.85482,Property Damage
35.66657,-88.85482,Property Damage
35.47798,-88.85482,Property Damage
35.66988,-88.85483,Property Damage
35.66987,-88.85483,Property Damage
35.66986,-88.85483,Property Damage
35.6698,-88.85483,Property Damage
35.66961,-88.85483,Property Damage
35.66952,-88.85483,Property Damage
35.66989,-88.85484,Property Damage
35.66985,-88.85484,Property Damage
35.70813,-88.85485,Property Damage
35.66997,-88.85485,Property Damage
35.66996,-88.85485,Property Damage
35.66994,-88.85485,Property Damage
35.66985,-88.85485,Property Damage
35.66981,-88.85485,Property Damage
35.6698,-88.85485,Property Damage
35.66979,-88.85485,Property Damage
35.66673,-88.85485,Property Damage
35.63907,-88.85485,Property Damage
35.70815,-88.85486,Property Damage
35.67002,-88.85488,Property Damage
35.68967,-88.85489,Property Damage
35.67012,-88.8549,Property Damage
35.66985,-88.8549,Property Damage
35.66984,-88.85491,Property Damage
35.66362,-88.85492,Property Damage
35.69841,-88.85495,Property Damage
35.66985,-88.85495,Property Damage
35.66732,-88.85495,Property Damage
35.66808,-88.85496,Property Damage
35.70822,-88.85497,Property Damage
35.66984,-88.85499,Property Damage
35.66745,-88.85499,Property Damage
35.68967,-88.85503,Property Damage
35.68967,-88.85504,Property Damage
35.66984,-88.85504,Property Damage
35.66984,-88.85505,Property Damage
35.70813,-88.85507,Property Damage
35.66988,-88.85507,Property Damage
35.66984,-88.85509,Property Damage
35.68133,-88.8551,Property Damage
35.54444,-88.85515,Property Damage
35.66361,-88.85517,Property Damage
35.66983,-88.85518,Property Damage
35.6803,-88.85519,Property Damage
35.70845,-88.8552,Property Damage
35.66985,-88.8552,Property Damage
35.70878,-88.85521,Property Damage
35.70851,-88.85521,Property Damage
35.70936,-88.85522,Property Damage
35.70848,-88.85522,Property Damage
35.70935,-88.85523,Property Damage
35.68133,-88.85523,Property Damage
35.70839,-88.85524,Property Damage
35.70829,-88.85524,Property Damage
35.66983,-88.85524,Property Damage
35.66981,-88.85524,Property Damage
35.70836,-88.85525,Property Damage
35.66345,-88.85525,Property Damage
35.70926,-88.85526,Property Damage
35.70828,-88.85526,Property Damage
35.68967,-88.85526,Property Damage
35.68133,-88.85527,Property Damage
35.66983,-88.85527,Property Damage
35.70821,-88.85528,Property Damage
35.66983,-88.85528,Property Damage
35.68133,-88.85529,Property Damage
35.66967,-88.8553,Property Damage
35.67573,-88.85531,Property Damage
35.66983,-88.85531,Property Damage
35.70898,-88.85532,Property Damage
35.68967,-88.85532,Property Damage
35.68963,-88.85532,Property Damage
35.68133,-88.85533,Property Damage
35.7089,-88.85534,Property Damage
35.70792,-88.85534,Property Damage
35.70788,-88.85534,Property Damage
35.68154,-88.85534,Property Damage
35.68088,-88.85534,Property Damage
35.68039,-88.85534,Property Damage
35.70885,-88.85535,Property Damage
35.70826,-88.85535,Property Damage
35.68235,-88.85535,Property Damage
35.68194,-88.85535,Property Damage
35.68142,-88.85535,Property Damage
35.68138,-88.85535,Property Damage
35.68137,-88.85535,Property Damage
35.68136,-88.85535,Property Damage
35.68133,-88.85535,Property Damage
35.68129,-88.85535,Property Damage
35.68128,-88.85535,Property Damage
35.68122,-88.85535,Property Damage
35.6812,-88.85535,Property Damage
35.68109,-88.85535,Property Damage
35.68102,-88.85535,Property Damage
35.68055,-88.85535,Property Damage
35.66264,-88.85535,Property Damage
35.70883,-88.85536,Property Damage
35.6813,-88.85536,Property Damage
35.6808,-88.85536,Property Damage
35.68069,-88.85536,Property Damage
35.68055,-88.85536,Property Damage
35.68046,-88.85536,Property Damage
35.67991,-88.85536,Property Damage
35.66983,-88.85536,Property Damage
35.68967,-88.85537,Property Damage
35.68116,-88.85537,Property Damage
35.68458,-88.85538,Property Damage
35.66987,-88.85538,Property Damage
35.6992,-88.85539,Property Damage
35.68454,-88.85539,Property Damage
35.68133,-88.85539,Property Damage
35.68111,-88.85539,Property Damage
35.66989,-88.85539,Property Damage
35.70868,-88.8554,Property Damage
35.70867,-88.8554,Property Damage
35.69022,-88.8554,Property Damage
35.67598,-88.8554,Property Damage
35.67019,-88.8554,Property Damage
35.67005,-88.8554,Property Damage
35.68966,-88.85541,Property Damage
35.68967,-88.85542,Property Damage
35.68966,-88.85542,Property Damage
35.68965,-88.85542,Property Damage
35.68964,-88.85542,Property Damage
35.68957,-88.85542,Property Damage
35.68954,-88.85542,Property Damage
35.68951,-88.85542,Property Damage
35.68949,-88.85542,Property Damage
35.6859,-88.85542,Property Damage
35.68941,-88.85543,Property Damage
35.68939,-88.85543,Property Damage
35.68936,-88.85543,Property Damage
35.68932,-88.85543,Property Damage
35.68919,-88.85543,Property Damage
35.68675,-88.85543,Property Damage
35.67781,-88.85543,Property Damage
35.67038,-88.85543,Property Damage
35.66985,-88.85543,Property Damage
35.66982,-88.85543,Property Damage
35.68906,-88.85544,Property Damage
35.68889,-88.85544,Property Damage
35.68786,-88.85544,Property Damage
35.68133,-88.85544,Property Damage
35.68967,-88.85545,Property Damage
35.68827,-88.85545,Property Damage
35.66982,-88.85545,Property Damage
35.66982,-88.85546,Property Damage
35.70873,-88.85547,Property Damage
35.69649,-88.85547,Property Damage
35.68133,-88.85547,Property Damage
35.67254,-88.8555,Property Damage
35.66981,-88.8555,Property Damage
35.68134,-88.85553,Property Damage
35.69479,-88.85554,Property Damage
35.70657,-88.85555,Property Damage
35.6831,-88.85556,Property Damage
35.70465,-88.8556,Property Damage
35.69179,-88.8556,Property Damage
35.69024,-88.8556,Property Damage
35.66981,-88.8556,Property Damage
35.69124,-88.85561,Property Damage
35.69122,-88.85561,Property Damage
35.68957,-88.85561,Property Damage
35.68996,-88.85562,Property Damage
35.6843,-88.85563,Property Damage
35.69069,-88.85564,Property Damage
35.69022,-88.85564,Property Damage
35.69014,-88.85564,Property Damage
35.68995,-88.85564,Property Damage
35.69038,-88.85565,Property Damage
35.68965,-88.85565,Property Damage
35.68265,-88.85565,Property Damage
35.6901,-88.85566,Property Damage
35.69,-88.85566,Property Damage
35.68996,-88.85566,Property Damage
35.68476,-88.85566,Property Damage
35.68131,-88.85566,Property Damage
35.67227,-88.85566,Property Damage
35.69231,-88.85567,Property Damage
35.68982,-88.85567,Property Damage
35.68979,-88.85567,Property Damage
35.68977,-88.85567,Property Damage
35.68976,-88.85567,Property Damage
35.68975,-88.85567,Property Damage
35.68971,-88.85567,Property Damage
35.68969,-88.85567,Property Damage
35.68968,-88.85567,Property Damage
35.6895,-88.85567,Property Damage
35.68507,-88.85567,Property Damage
35.68357,-88.85567,Property Damage
35.68302,-88.85567,Property Damage
35.68296,-88.85567,Property Damage
35.68279,-88.85567,Property Damage
35.68263,-88.85567,Property Damage
35.68231,-88.85567,Property Damage
35.68229,-88.85567,Property Damage
35.68224,-88.85567,Property Damage
35.68196,-88.85567,Property Damage
35.68189,-88.85567,Property Damage
35.68166,-88.85567,Property Damage
35.68163,-88.85567,Property Damage
35.68134,-88.85567,Property Damage
35.68109,-88.85567,Property Damage
35.681,-88.85567,Property Damage
35.68071,-88.85567,Property Damage
35.68062,-88.85567,Property Damage
35.66978,-88.85567,Property Damage
35.68968,-88.85568,Property Damage
35.68934,-88.85568,Property Damage
35.68898,-88.85568,Property Damage
35.68431,-88.85568,Property Damage
35.68188,-88.85568,Property Damage
35.68163,-88.85568,Property Damage
35.68145,-88.85568,Property Damage
35.68142,-88.85568,Property Damage
35.6814,-88.85568,Property Damage
35.68139,-88.85568,Property Damage
35.68134,-88.85568,Property Damage
35.68132,-88.85568,Property Damage
35.68131,-88.85568,Property Damage
35.68126,-88.85568,Property Damage
35.6812,-88.85568,Property Damage
35.68119,-88.85568,Property Damage
35.68117,-88.85568,Property Damage
35.68114,-88.85568,Property Damage
35.68112,-88.85568,Property Damage
35.68111,-88.85568,Property Damage
35.68102,-88.85568,Property Damage
35.65827,-88.85568,Property Damage
35.68134,-88.8557,Property Damage
35.67328,-88.8557,Property Damage
35.68388,-88.85571,Property Damage
35.66951,-88.85571,Property Damage
35.69075,-88.85573,Property Damage
35.66954,-88.85573,Property Damage
35.67151,-88.85574,Property Damage
35.66976,-88.85574,Property Damage
35.68113,-88.85575,Property Damage
35.66983,-88.85575,Property Damage
35.6698,-88.85575,Property Damage
35.68968,-88.85576,Property Damage
35.66988,-88.85576,Property Damage
35.66986,-88.85576,Property Damage
35.66984,-88.85576,Property Damage
35.6698,-88.85576,Property Damage
35.68949,-88.85577,Property Damage
35.66986,-88.85577,Property Damage
35.66984,-88.85578,Property Damage
35.66982,-88.85578,Property Damage
35.66981,-88.85578,Property Damage
35.68968,-88.85579,Property Damage
35.69289,-88.85581,Property Damage
35.44468,-88.85581,Property Damage
35.68135,-88.85582,Property Damage
35.71811,-88.85583,Property Damage
35.6812,-88.85583,Property Damage
35.6698,-88.85583,Property Damage
35.68968,-88.85584,Property Damage
35.66053,-88.85584,Property Damage
35.6813,-88.85585,Property Damage
35.68968,-88.85586,Property Damage
35.66979,-88.85586,Property Damage
35.65734,-88.85587,Property Damage
35.68968,-88.85589,Property Damage
35.69334,-88.85591,Property Damage
35.64182,-88.85591,Property Damage
35.64183,-88.85592,Property Damage
35.68136,-88.85595,Property Damage
35.68968,-88.85596,Property Damage
35.58439,-88.85597,Property Damage
35.70151,-88.85601,Property Damage
35.7018,-88.85604,Property Damage
35.70178,-88.85604,Property Damage
35.6847,-88.85604,Property Damage
